Tweet,Fecha,Locacion,Tipo,Longitud,Latitud,Poblacion,,
Guardia Nacional y voluntarios atienden cerco sanitario en Salina Cruz: La medida fue bien aceptada por habitantes… https://t.co/WMpgpu0RyC,Sat Jul 25 02:39:38 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"A alguien hay que echarle la culpa después de la fallida implementación de protocolos sanitarios en el país, sigo e… https://t.co/cNuZnpPk2z",Sat Jul 25 03:47:35 +0000 2020,"Veracruz de Ignacio de la Llave, Orizaba, Orizaba",U,-97.112844,18.856709,120500,,
@bta_Demian Para papel sanitario,Sat Jul 25 17:17:03 +0000 2020,"México, Tlalnepantla de Baz, Ejido de Tenayuca (Cola de Caballo)",R,-99.1642825,19.543933,71,,
@bta_Demian Ni para papel sanitario,Sat Jul 25 19:19:13 +0000 2020,"Guanajuato, León, Rancho de Don Alberto García",R,-101.601401,21.09806,1,,
"El personal sanitario en México ha estado mucho más expuesto al virus que en otros países, ya sea por falta de equi… https://t.co/XN8nqvkOSU",Sun Jul 26 00:28:56 +0000 2020,"Ciudad de México, Cuajimalpa de Morelos, Convento del Desierto de los Leones",R,-99.3055805,19.318697,0,,
"Le llaman #Guardianes2020 a su torneo en honor a los trabajadores sanitarios, pero no quieren suspender partidos pe… https://t.co/gDua6hEgtS",Sun Jul 26 04:38:01 +0000 2020,"Nayarit, Tepic, Piedra China",R,-104.8725575,21.626666,16,,
Por eso es importante que con los protocolos sanitarios aperturemos los restaurantes al 30% y así iremos reactivand… https://t.co/mahyWHB3NQ,Sun Jul 26 16:09:44 +0000 2020,"Puebla, San Andrés Cholula, San Rafael Comac",R,-98.308599,19.022994,287,,
¿Cuál es el componente que un barrendero no se convierta en un Ingeniero Sanitario?,Sun Jul 26 16:22:01 +0000 2020,"Baja California, Mexicali, Ejido José Saldaña Número 2",R,-115.22918,31.7896695,19,,
"#Teziutlán vació sin actividades por protocolo sanitario. en Teziutlán Centro, Teziutlán https://t.co/eUlE26sd0X",Sun Jul 26 21:06:33 +0000 2020,"Puebla, Teziutlán, San Juan Acateno",U,-97.36012,19.873643,5725,,
"Entregó gobierno municipal de Tepecoacuilco obra de drenaje sanitario en Mayanalan.

Boletín 

Con el objetivo de m… https://t.co/fkgTDpH5tY",Mon Jul 27 01:31:44 +0000 2020,"Guerrero, Tepecoacuilco de Trujano, Las Tunas",R,-99.47782,18.1274175,210,,
"@kamivrpg Es bien molesto tener que lidiar con gente como esta. 😤

El filtro sanitario no debería fallar ni tendría… https://t.co/15dd6C5Fal",Mon Jul 27 05:18:45 +0000 2020,"México, Atizapán de Zaragoza, Rancho Nuestra Señora de los Ángeles",R,-99.269192,19.5645875,16,,
"@RicardoAlemanMx Eras la que te podías salvar del pejendejismo sanitario @Claudiashein , pero ya caíste en el mismo… https://t.co/OpLvwQiWDb",Mon Jul 27 05:22:29 +0000 2020,"México, Cuautitlán Izcalli, Las Tinajas",R,-99.233657,19.6562895,1472,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/H2LHUDDLj3",Mon Jul 27 05:36:21 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"Genera un cerco sanitario cubeta con 400 toallas sanitizantes por 390 pesos 
Ponte en contacto entregamos a todo el… https://t.co/VriuU6XXZM",Mon Jul 27 14:13:07 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
Cumpliendo con el Protocolo Sanitario que emitió el Consejo de la Judicatura del @PJEdomex reiniciando las activida… https://t.co/0dcpB0b6ED,Mon Jul 27 14:50:14 +0000 2020,"México, Toluca, Toluca de Lerdo",U,-99.657937,19.292465,223876,,
Investigan mercado informal de oxígeno en Sinaloa: La Comisión Estatal de Protección contra Riesgos Sanitarios aler… https://t.co/3cpWqllA4p,Mon Jul 27 15:23:09 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"#Mexico se enfrenta a daños sanitarios sin precedente por el #coronavirus, a una gravísima crisis económica y socia… https://t.co/qc0Xh5or7P",Mon Jul 27 15:57:45 +0000 2020,"Tabasco, Centro, Medellín y Pigua 1ra. Sección",R,-92.9164995,18.0219595,352,,
@pedroferriz3 @lopezobrador_ Al relleno sanitario!!,Mon Jul 27 18:53:09 +0000 2020,"Ciudad de México, Tláhuac, Las Calabacitas",R,-99.050461,19.3427885,19,,
Continuamos realizando labores de sanitización y concientización ante el fenómeno #COVID19 en los filtros sanitario… https://t.co/RUxoa8imEh,Mon Jul 27 20:56:10 +0000 2020,"Quintana Roo, Solidaridad, San Carlos",R,-87.346982,20.5845305,27,,
"Siguiendo los protocolos sanitarios, las Oficialías del Registro Civil de Toluca reabrieron en un horario de lunes… https://t.co/vwNh1uGVB3",Mon Jul 27 21:11:48 +0000 2020,"México, Zinacantepec, Dos Caminos (Crucero de la Puerta)",R,-99.7991405,19.2038105,33,,
⚡️ #Hidalgo | @HidalgoSOPOT construye sistema de alcantarillado sanitario y dos platas de tratamiento de aguas resi… https://t.co/eGz9xkoGNV,Mon Jul 27 23:51:28 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
@RuidoEnLaRed @lopezobrador_ Desastre sanitario ... COVID, desastre en el norte del país por Hanna ! Bueno para el… https://t.co/ey96L9lpB5,Tue Jul 28 00:00:09 +0000 2020,"Querétaro, Querétaro, El Huizachal de las Tetillas",R,-100.4405945,20.7152745,97,
"@CarlitosRodrey @Tuzos Ya arriba en el @bifesportsbar por los protocolos sanitarios primo!! Abrazo, a ganar!!",Tue Jul 28 01:05:29 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
"INE prepara protocolo sanitario avalado por expertos, asegura Lorenzo Córdova - José Cárdenas https://t.co/Fy29sWTht0",Tue Jul 28 03:28:35 +0000 2020,"Tlaxcala, Apizaco, San Luis Apizaquito",U,-98.1218485,19.4260765,7234,,
Miguel Herrera y Pezzolano rompen protocolo sanitario de la Liga MX: Ambos directores técnicos se quitaron el cubre… https://t.co/0j9qEKlpII,Tue Jul 28 03:51:07 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"Llegaron  a Mexico huracanes políticos, atmosféricos, sanitarios, económicos y políticos . Algunos llegaron  de opo… https://t.co/ODLny0YhQf",Tue Jul 28 14:45:30 +0000 2020,"Baja California Sur, La Paz, Aguajito de Castro",R,-110.8545845,24.107997,0,,
"📝 #Emite #comentarios al “#Reglamento en materia de control sanitario para la #producción, #investigación y #uso… https://t.co/Ns6cy0ZWuU",Tue Jul 28 16:01:39 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.1525965,19.3206955,614447,,
Y los periodistas o medios que tienen que ver. Los comentarios y/o recomendaciones son del responsable sanitario na… https://t.co/p0ouPkDmuS,Tue Jul 28 22:25:52 +0000 2020,"Ciudad de México, Iztacalco, Iztacalco",U,-99.096496,19.399101,404695,,
"Les dije, el responsable sanitario es un parlanchín para su gozo personal. No lleva a nada sus tardes de avance. Pr… https://t.co/OfdvtUzpRI",Tue Jul 28 22:32:20 +0000 2020,"Ciudad de México, Iztacalco, Iztacalco",U,-99.096496,19.399101,404695,,
"Diario se revisan los registros sanitarios de medicamentos.
¿De dónde proviene el principio activo de múltiples medicamentos?
De la 🇮🇳",Tue Jul 28 23:48:39 +0000 2020,"México, Tultitlán, Fuentes del Valle",U,-99.130628,19.6302155,82274,,
Técnicos de la Liga MX continúan violando protocolo sanitario: El cuerpo técnico de Rayados y José Manuel de la Tor… https://t.co/vVYtkB9WHz,Wed Jul 29 03:15:04 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/CMii3lPYtn",Wed Jul 29 05:41:57 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"@jorgexsa @AleBravoAb @HectorAstudillo Faltan filtros sanitarios en las entradas a la cuidad, el uso de cubreboca e… https://t.co/Ueh2RKOf2J",Wed Jul 29 12:56:16 +0000 2020,"Guerrero, Zihuatanejo de Azueta, Rancho la Laguna",R,-101.457015,17.8005545,22,,
Sabemos que para reabrir nuestras escuelas debemos esperar a que el semáforo sanitario llegue al color verde en el… https://t.co/RdGCBncCxK,Wed Jul 29 17:59:19 +0000 2020,"Sinaloa, Culiacán, Santa Lucía",R,-107.3420565,24.6624885,0,,
"Quisiera tener un bar para poder poner unos sanitarios así 🤣🤣🤣
Lastima que tengo un consultorio médico y sería mal… https://t.co/WgEbTjtPsR",Thu Jul 30 00:52:26 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
Drenaje sanitario para la Privada Veracruz https://t.co/O9W0AxfvH3,Thu Jul 30 02:09:30 +0000 2020,"Veracruz de Ignacio de la Llave, Xalapa, La Troja",R,-96.886083,19.542054,88,,
"Como indicó el Gobernador estamos con filtros sanitarios en puntos de mayor afluencia, necesaria la responsabilidad… https://t.co/apO1ves6iX",Thu Jul 30 04:03:17 +0000 2020,"Guerrero, Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.7356495,16.9589495,5,,
"Como indicó el Gobernador estamos con filtros sanitarios en puntos de mayor afluencia, necesaria la responsabilidad… https://t.co/KQhgMtKmLl",Thu Jul 30 04:05:08 +0000 2020,"Guerrero, Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.7356495,16.9589495,5,,
"Colombia y Peru suspendieron sus festejos de independencia por riesgo sanitario y Luto, espero Mexico haga lo mismo… https://t.co/XxoeCLk5yR",Thu Jul 30 04:09:00 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
@JesusMartinMx Colombia y Peru suspendieron los festejos de su independencia por riesgo sanitario y sobre todo por… https://t.co/YauqaYM3kC,Thu Jul 30 04:38:50 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/aU4A2lRe2S",Thu Jul 30 05:58:19 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"El personal sanitario se ha visto particularmente afectado por la pandemia, en parte por las deficientes medidas de… https://t.co/QwOqWHkyML",Thu Jul 30 13:41:10 +0000 2020,"Zacatecas, Guadalupe, La Esmeralda",R,-102.4248865,22.7666095,2,,
Aplican estrictos filtros sanitarios a los visitantes y recuerdan que sigue el #semafororojo 😷🛑  https://t.co/dEMl3GMr0W,Thu Jul 30 15:19:43 +0000 2020,"Guanajuato, León, Rancho de Don Alberto García",R,-101.601401,21.09806,1,,
"El #AeropuertodeReynosa recibe el sello #SafeTravels, que avala nuestros protocolos y lineamientos sanitarios para… https://t.co/IAoH5WR8uH",Thu Jul 30 16:39:05 +0000 2020,"Tamaulipas, Reynosa, Agua Negra",R,-98.362531,25.8365675,0,,
"@lopezdoriga De huevos, el primer protocolo sanitario que se esta pasando por el arco, es el de no aglomeraciones",Thu Jul 30 16:43:15 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
"✔️ Contribuyes a reducir el espacio que ocupan los residuos sólidos en los rellenos sanitarios y tiraderos, ayudas… https://t.co/4CF5UHJaet",Thu Jul 30 17:15:06 +0000 2020,"Tamaulipas, Victoria, La Esperanza",R,-99.187904,23.685934,0,,
"Ⓜ️Continúa @SAPAO_GobOax con trabajos de rehabilitación del colector sanitario en calle Juquilita, Col. Jerusalén,… https://t.co/UFOc8haKLz",Thu Jul 30 18:13:22 +0000 2020,"Oaxaca, Oaxaca de Juárez, Cuatro Vientos",R,-96.7250025,17.090319,6,,
"Ante la necedad de la gente de no atender los protocolos sanitarios por el Covid19, el edil de Zapata, Carlos Pérez… https://t.co/ecvL8jsMN0",Thu Jul 30 21:30:14 +0000 2020,"Tabasco, Centro, Medellín y Pigua 1ra. Sección",R,-92.9164995,18.0219595,352,,
"Entre otras cosas aprobamos:
🚧Una obra para mejorar el alcantarillado sanitario y líneas de agua potable en El Mori… https://t.co/iGuX8HM8ys",Thu Jul 30 23:32:15 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
"@alf069 @guitar_mad @la_grenitas Según él, hace alusión al cubrebocas n95 que los dejen para el personal sanitario,… https://t.co/YSjhHxhJih",Fri Jul 31 01:05:32 +0000 2020,"Nuevo León, Monterrey, Monterrey",U,-100.2935915,25.6417185,1142952,,
@djponcho_75 @omarfayad @SSalud_mx El Hoy No Circula Sanitario se mantiene vigente en tanto las autoridades compete… https://t.co/VsYPcSieR8,Fri Jul 31 03:06:21 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/ZWq5YVRM3B",Fri Jul 31 06:20:57 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
Se inaugura módulo de atención en La Laguna de #Coahuila para la expedición de tarjetas de control sanitario. Encab… https://t.co/4ymiUKnzMv,Fri Jul 31 15:09:03 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
Iniciamos el día con la instalación del filtro sanitario en el #MercadoCentral para realizar acciones de… https://t.co/us47YWP7R9,Fri Jul 31 16:47:42 +0000 2020,"Guerrero, Acapulco de Juárez, Acapulco de Juárez",U,-99.902911,16.858011,658609,,
Iniciamos el día con la instalación del filtro sanitario en el #MercadoCentral para realizar acciones de… https://t.co/0djQziEhsz,Fri Jul 31 16:49:35 +0000 2020,"Guerrero, Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.7356495,16.9589495,5,,
Iniciamos el día con la instalación del filtro sanitario en el #MercadoCentral para realizar acciones de… https://t.co/rpdGNMkbGd,Fri Jul 31 16:51:18 +0000 2020,"Guerrero, Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.7356495,16.9589495,5,,
Filtros sanitarios en cruce Calexico/ Mexicali del viernes 31 de julio al 2 de agosto a las 8 pm / tomen nota,Fri Jul 31 18:55:24 +0000 2020,"Baja California, Playas de Rosarito, Mesa Redonda",R,-116.929102,32.3328765,9,,
"Exigimos agua, jabón y sanitarios en las escuelas, para no tener un regreso a #EscuelasSinProtección !!!",Fri Jul 31 22:35:20 +0000 2020,"México, Chimalhuacán, Chimalhuacán",U,-98.9408425,19.418632,703215,,
#EscuelasSinProtección ahora regresaremos cuando hay escuelas sin sanitarios y sin agua a dar clases exigimosque… https://t.co/DjpMHDQg0M,Fri Jul 31 22:37:49 +0000 2020,"México, Chimalhuacán, Chimalhuacán",U,-98.9408425,19.418632,703215,,
#EscuelasSinProtección si no construyen sanitarios en escuelas y surten a todas de agua !!! Ponte las pilas @emoctezumab y la @SEP_mx,Fri Jul 31 22:49:58 +0000 2020,"México, Chimalhuacán, Chimalhuacán",U,-98.9408425,19.418632,703215,,
"El Brasil de Bolsonaro: caos sanitario, inestabilidad política, derrumbe económico:
Es tiempo que la clase media y… https://t.co/7XEb0RoqLV",Sat Aug 01 02:47:51 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.15234,19.328383,614447,,
@sergiosandovalb @jltrujillo_agai @HLGatell Son uno cabeza hueca si ellos mismos dijeron que el semáforo sanitario… https://t.co/rO3BQtsCje,Sat Aug 01 03:08:14 +0000 2020,"Tamaulipas, Nuevo Laredo, San Isidro",R,-99.726569,27.473712,0,,
"Personal de filtros sanitarios reforzará atención médica y seguimiento de pacientes.
#ColimaSaldráAdelante… https://t.co/j8NTBG0a3f",Sat Aug 01 03:30:10 +0000 2020,"Colima, Colima, Platanitos",R,-103.6567385,19.100342,0,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/etJVOSnLtW",Sat Aug 01 05:50:22 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"@chavezmiriam @hdemauleon Efectivamente y no los mató el sistema sanitario, sino un virus. Como a otros los matan o… https://t.co/P0qqA5qmok",Sat Aug 01 17:50:07 +0000 2020,"México, Cuautitlán Izcalli, Las Tinajas",R,-99.233657,19.6562895,1472,,
Filtro sanitario entre Jalisco y Nayarit. Con todas las medidas necesarias para evitar contagios @gerthurs1 en Ixtl… https://t.co/PjjWdnh83a,Sat Aug 01 18:06:27 +0000 2020,"Nayarit, Ixtlán del Río, San Clemente (Rancho Nuevo)",R,-104.3281805,21.028753,153,,
@Edgar93665575 @Omaguilarmd @lopezdoriga ¿También  es culpa nuestra que no se realizaron cercos sanitarios desde lo… https://t.co/f08MGtwZwy,Sat Aug 01 20:13:37 +0000 2020,"Guanajuato, Irapuato, Granja la Corea",R,-101.312311,20.657765,0,,
"del servicio de #alcantarillado  #sanitario para así evitar las inundaciones habituales en dicha zona..

Sí tú en t… https://t.co/W890VDzgIT",Sat Aug 01 20:33:25 +0000 2020,"Jalisco, San Pedro Tlaquepaque, Colonia Cerro del Cuatro",R,-103.348324,20.592133,0,,
#hayquesermuypendejo para pensar qué este “rockstar” nos va a sacar del desastre sanitario.,Sat Aug 01 20:55:55 +0000 2020,"Guanajuato, San Luis de la Paz, El Rincón de la Mora",R,-100.4740435,21.38042,6,,
"En Zacatecas, continuamos operando de manera permanente los 71 filtros sanitarios fijos e itinerantes en los mercad… https://t.co/g8DkpjVcjw",Sat Aug 01 20:56:23 +0000 2020,"Zacatecas, Pánuco, El Romerillo",R,-102.5356805,23.084088,0,,
"El problema con los Medicamentos, equipamiento Médico y la administración del Sistema Sanitario del País no se reso… https://t.co/UMgs5tlJ0s",Sat Aug 01 20:59:45 +0000 2020,"Sonora, Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5,,
No todo desecho es basura. Pásenle a ver cómo es que en el relleno sanitario de #Morelos convierten los Residuos Só… https://t.co/qE5xhrrE9I,Sat Aug 01 22:06:50 +0000 2020,"Ciudad de México, Miguel Hidalgo, Miguel Hidalgo",U,-99.2115105,19.4299345,414470,,
El regidor morenista de #Torreón insiste en instalar un cerco sanitario en la Presidencia del @MunicipioTRC para ev… https://t.co/8VVAT2ErtU,Sat Aug 01 23:12:02 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
"@acvfit1 @Edgar93665575 @Omaguilarmd @lopezdoriga No hubo cubrebocas, fallo el control sanitario, no hubo sana dist… https://t.co/8hZQ2ZXDo3",Sun Aug 02 01:58:51 +0000 2020,"Guanajuato, Abasolo, San Agustín",R,-101.507392,20.5382655,71,,
"@chirrunga @El_Universal_Mx Cuantos muertos de la salud! Antes que nos quedemos sin personal sanitario, si ya apost… https://t.co/ZqHwA2nx4Y",Sun Aug 02 02:00:41 +0000 2020,"Chihuahua, Aldama, El Papalote",R,-106.1628985,28.941866,0,,
Garantizan @INEMexico @IECoahuila y @GobDeCoahuila protocolos sanitarios para el proceso electoral local. Los debat… https://t.co/7zofBMKNDp,Sun Aug 02 04:00:48 +0000 2020,"Coahuila de Zaragoza, Saltillo, San Felipe",R,-101.166961,25.0326315,97,,
"Desde que se abrio la estacion timoteo lozano ,al mes dejaron de servir los sanitarios hombre y mujeres… https://t.co/uYssjZkq4C",Sun Aug 02 06:33:28 +0000 2020,"Guanajuato, León, El Río",R,-101.675911,21.09054,8,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/4UzWg5HFgU",Sun Aug 02 06:40:31 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
De semáforos sanitarios  política y dinero  https://t.co/BK3P5VgW9r vía @Revista Gente Quintana Roo,Sun Aug 02 13:19:00 +0000 2020,"Quintana Roo, Benito Juárez, Los García",R,-87.0316645,21.048719,0,,
Situación complicada en España.  Cubre-Bocas obligatorio y se implementará pasaporte sanitario. Reporte de… https://t.co/fB4Sj9byQA,Sun Aug 02 13:55:59 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"Suscribo, y hoy tenemos en nuestras manos las herramientas para evolucionar a este embate sanitario, económico y so… https://t.co/b6ecL1FNQj",Sun Aug 02 18:57:56 +0000 2020,"Sonora, Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5,,
Desechos sanitarios de hospitales en Neza son manejados con protocolos de seguridad https://t.co/NgkQEVZLQx vía… https://t.co/5FsOII4Ddy,Sun Aug 02 22:45:43 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
Municipales acciones para la limpieza o desazolve del servicio de #drenaje  sanitario para así evitar las inundacio… https://t.co/uPxPEOJ0NF,Sun Aug 02 22:57:02 +0000 2020,"Jalisco, San Pedro Tlaquepaque, Colonia Cerro del Cuatro",R,-103.348324,20.592133,0,,
@AldoArturoG @sedanortiz @AntunaUriel @LigaBBVAMX @Chivas @quierotv_gdl De acuerdo! El Protocolo Sanitario de la… https://t.co/auTcKovR3D,Sun Aug 02 23:36:26 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
Por si aún hay dudas. El Protocolo Sanitario de la @LigaBBVAMX marca en su punto 14 que sob mínimo 15 días y tras e… https://t.co/OyaCTSmHFe,Sun Aug 02 23:37:53 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/WgQMJqIYQs",Mon Aug 03 06:37:35 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"15 Días con Máscarillas, pero así como dice aquí. y Mucha SANI-DAD haz tu propio cerco sanitario, Sanitiza tu entor… https://t.co/c7jcWYTpep",Mon Aug 03 12:18:52 +0000 2020,"Tabasco, Centro, Medellín y Pigua 1ra. Sección",R,-92.9164995,18.0219595,352,,
Con protocolos sanitarios reapertutaron esta mañana los módulos del @INECoahuila. Solo entregan las credenciales qu… https://t.co/SUBkpo94ad,Mon Aug 03 15:45:14 +0000 2020,"Coahuila de Zaragoza, Saltillo, San Felipe",R,-101.166961,25.0326315,97,,
Esta mañana nos comunicamos con la Comisión Estatal para la Protección contra Riesgos Sanitarios (Coepris) para ver… https://t.co/BzwSckENGK,Mon Aug 03 18:43:28 +0000 2020,"Baja California, Playas de Rosarito, Mesa Redonda",R,-116.929102,32.3328765,9,,
@Saruchango Está sanitario.,Wed Aug 05 02:25:56 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.15234,19.328383,614447,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/2TmmcPuHrr",Wed Aug 05 05:39:55 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"@TereJimenezE No olviden el Arroyo la Hacienda, que tienen días contaminado con drenaje sanitario y no hacen nada,… https://t.co/b7nOW4HsA4",Wed Aug 05 16:00:05 +0000 2020,"Aguascalientes, Aguascalientes, Barandales de San José",R,-102.327207,21.849459,169,,
"La cuarentena los tiene muy mal, uno ya no puede venir al sanitario sin salir despechado jajaja",Wed Aug 05 18:07:16 +0000 2020,"México, Ecatepec de Morelos, Ecatepec de Morelos",U,-99.0444445,19.56828,1643623,,
"•𝐕𝐢𝐬𝐢𝐭𝐚 𝐝𝐞 𝐈𝐧𝐬𝐩𝐞𝐜𝐜𝐢ó𝐧 Hotel Monterreal Culiacán•

Verificando los lineamientos de protocolos sanitarios por el “Dis… https://t.co/NUOCsFe5gU",Wed Aug 05 18:29:52 +0000 2020,"Sinaloa, Culiacán, Santa Lucía",R,-107.3420565,24.6624885,0,,
"#5agosto #PorSiNoLoViste
Recibe #PuertoMorelos sello sanitario de la @WTTC: https://t.co/B9i3938nO3 | #QuintanaRoo #Galería | @LauFdzOficial",Wed Aug 05 20:53:40 +0000 2020,"Quintana Roo, Benito Juárez, Los García",R,-87.0316645,21.048719,0,,
"#AcapulcoParaísoSeguro

@JoseLBasilio, titular de @Sectur_Acapulco supervisa protocolos sanitarios a… https://t.co/Jd45YsEm6D",Wed Aug 05 23:30:59 +0000 2020,"Guerrero, Acapulco de Juárez, Acapulco de Juárez",U,-99.883006,16.86342,658609,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/58We5zpIMR",Thu Aug 06 06:08:53 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
@El_Universal_Mx mejor @lopezobrador_  debería dar equipos de seguridad completos a todo el personal sanitario y no… https://t.co/tO8l4dKZrc,Thu Aug 06 15:08:56 +0000 2020,"Ciudad de México, Tlalpan, Cañada del Acueducto",R,-99.208364,19.199485,161,,
🔴 Necesario seguir todos los protocolos sanitarios para organización de elecciones.  ✔️✔️ @INE_Oaxaca #INE… https://t.co/E66XH6spD1,Thu Aug 06 20:31:28 +0000 2020,"Oaxaca, Oaxaca de Juárez, Cuatro Vientos",R,-96.7250025,17.090319,6,,
"PREOCUPANTE SITUACION DEL DRENAJE SANITARIO EN CASAS GEO.
Se pide llegar a un acuerdo con CFE para liquidar el adeu… https://t.co/MhEepBsYQg",Thu Aug 06 21:14:09 +0000 2020,"Veracruz de Ignacio de la Llave, Coatzintla, Coatzintla",U,-97.460713,20.482208,34039,,
"El estado de #Querétaro obtuvo el Sello #SafeTravel que emite @WTTC, en reconocimiento a los protocolos sanitarios… https://t.co/qiv2oKbxqP",Thu Aug 06 22:32:55 +0000 2020,"Querétaro, Tolimán, El Terrero",R,-99.821772,20.8438775,403,,
"Amparo y decreto sanitario nacional reserva procesos comunes
@TSJ_Tab AMPLIARÁ CATÁLOGO DE CASOS URGENTES HASTA QUE… https://t.co/roBPjrrvUw",Fri Aug 07 04:30:28 +0000 2020,"Tabasco, Centro, Villahermosa",U,-92.923042,17.985714,340060,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/wVs0AKkALi",Fri Aug 07 05:37:03 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"Abiertos o cerrados, todo con moderación y ahora más que nunca a cumplir los protocolos sanitarios fuera y dentro de casa. #DeNavojoaSoy",Fri Aug 07 14:27:08 +0000 2020,"Sonora, Navojoa, Ramón Zazueta",R,-109.443649,27.042769,0,,
¿¿¿Se acuerdan cuando andaban como pendejos comprando papel sanitario a lo wey???,Fri Aug 07 16:39:35 +0000 2020,"Coahuila de Zaragoza, Acuña, Santo Toribio",R,-101.8772055,29.4228025,5,,
Terminas de ponerte el body &amp, Justo te dan ganas incontenibles de ir al sanitario 🤦🏻‍♀️,Fri Aug 07 17:46:49 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,
